% Arc length (m),Total traction
0,263.4289407962236
0.009345045146288975,263.72080762357626
0.018690090292577975,263.9482796567367
0.028035135438866977,264.11154614672364
0.03738018058515595,264.2107956036904
0.046725225731444955,264.246215800547
0.05607027087773396,263.11311664052965
0.06541547668053467,262.1991638426034
0.07476068248333538,262.3409229515862
0.08410588828613609,262.4337409939824
0.09345109408893681,262.4778407716745
0.10279629989173752,262.4734437362009
0.11214150569453823,259.77095602495166
0.12148652491201826,257.3688498036879
0.1308315441294983,257.5359803676465
0.14017656334697834,257.6227966688993
0.14952158256445838,257.62956049086483
0.1588666017819384,257.5565324804895
0.16821162099941844,253.05835676196642
0.17755669414795716,248.86930681293865
0.18690176729649588,248.94403997124368
0.19624684044503463,248.9369946314226
0.20559191359357334,248.8482245333312
0.21493698674211206,248.67778336974953
0.22428205989065078,242.46499027527125
0.23362713225082624,236.74841943373144
0.24297220461100172,236.922874812819
0.2523172769711772,237.02750897649267
0.26166234933135263,237.06220875582915
0.2710074216915281,237.02686073720173
0.28035249405170354,229.27310162911098
0.2896975586078631,221.71746017656855
0.29904262316402264,221.73143706296827
0.3083876877201822,221.66664341185356
0.31773275227634173,221.52293965030822
0.3270778168325013,221.30018587547667
0.3364228813886609,211.7759172606071
0.34576795494817364,202.63773929362983
0.3551130285076864,202.64534495295052
0.36445810206719914,202.57632913788746
0.3738031756267119,202.43061122779437
0.38314824918622464,202.2081104888807
0.39249332274573734,191.18608328879486
0.4018383963053032,180.73763733643378
0.411183469864869,180.87321189436668
0.42052854342443485,180.87008433311487
0.4298736169840007,180.72819477397059
0.4392186905435665,180.44748330375438
0.44856376410313237,167.85168086637992
0.45790882865931476,155.70495491586576
0.46725389321549715,155.6077629895367
0.47659895777167954,155.38387676777197
0.48594402232786194,155.03327703547623
0.4952890868840443,154.5559445736682
0.5046341514402267,140.60911538274337
0.5139792238002802,127.60235267511707
0.5233242961603336,127.79815397430428
0.532669368520387,127.85369683754526
0.5420144408804405,127.76890354143221
0.5513595132404939,127.54369630512024
0.5607045856005474,112.63753094807875
0.5700496587491269,98.56937189452188
0.5793947318977065,98.7433634792516
0.5887398050462861,98.61873950385935
0.5980848781948657,98.19519971012414
0.6074299513434452,97.47244343714357
0.6167750244920248,81.08087286453707
0.6261200913419548,65.63391761383023
0.6354651581918846,65.51171257489264
0.6448102250418146,65.34491252443686
0.6541552918917446,65.13346892496062
0.6635003587416746,64.87733316849824
0.6728454255916045,48.24520652481424
0.6821904937766924,32.58449200835169
0.6915355619617802,33.024177140943316
0.7008806301468681,33.232780868153824
0.7102256983319559,33.210071878915976
0.7195707665170438,32.955818553338354
0.7289158347021316,15.578857120085619
0.7382609058052202,-1.213753150697407
0.7476059769083088,-1.2748802813301303
0.7569510480113973,-1.4955770469931942
0.7662961191144859,-1.87596450308898
0.7756411902175745,-2.416163827500437
