% Arc length (m),Total traction
0,191.18063556724996
0.012450876329648659,191.64148294232356
0.024901752659297328,191.99494715267483
0.03735262898894599,192.24044709917197
0.04980350531859465,192.37739748231775
0.06225438164824332,192.4052087642287
0.07470525797789197,192.3232871302008
0.08715613430754064,189.5525314320821
0.09960693822075067,187.01984030788827
0.1120577421339607,187.04983603043755
0.12450854604717074,187.0640497361924
0.13695934996038076,187.06251548112073
0.14941015387359077,187.04526722327523
0.16186095778680082,187.0123388231449
0.17431176170001084,181.66287035899472
0.18676257683325967,176.44295896472167
0.1992133919665085,176.43614137034268
0.21166420709975736,176.34223612012565
0.2241150222330062,176.1619477606881
0.23656583736625506,175.89597325929606
0.24901665249950392,175.54500210551268
0.26146746763275275,167.163491012855
0.27391828342809216,159.71305292091944
0.2863690992234315,160.0123018875905
0.29881991501877087,160.1164616737509
0.3112707308141103,160.02696722656475
0.32372154660944963,159.74523945491646
0.33617236240478904,159.2726854006655
0.3486231782001284,147.9745643523031
0.36107399414889313,137.01200232837132
0.3735248100976578,136.73981122277945
0.3859756260464226,136.52206775917725
0.3984264419951873,136.35898380991586
0.410877257943952,136.25077234805414
0.4233280738927167,136.19764745451556
0.43577888984148144,123.0274620377439
0.44822970563680037,109.93504706753842
0.4606805214321193,109.82287172038042
0.4731313372274382,109.51814283901706
0.48558215302275715,109.02042826438525
0.49803296881807607,108.3292945432274
0.5104837846133949,107.44430692324339
0.5229346004087139,91.08472274082581
0.5353854155419164,76.56181557134728
0.5478362306751191,77.02652252809582
0.5602870458083217,77.19875549097739
0.5727378609415243,77.07873272988589
0.5851886760747269,76.66667229757988
0.5976394912079295,75.96279202995196
0.610090306341132,57.67200593276237
0.6225411198470588,40.01072490640579
0.6349919333529855,39.71731852831731
0.6474427468589123,39.49625113543197
0.6598935603648391,39.34729166648785
0.6723443738707658,39.27021004323419
0.6847951873766926,39.264777165209374
0.6972460008826193,20.149192453518857
0.7096968128606617,1.4717063269618826
0.722147624838704,1.6873568702950017
0.7345984368167463,1.6161065637106127
0.7470492487947886,1.2594794667273703
0.7595000607728309,0.618988863240002
0.7719508727508733,-0.3038626434145151
0.7844016847289156,-21.99266530093447
0.7968525610585643,-41.24157439653871
0.809303437388213,-40.29991219841574
0.8217543137178617,-39.6512129323236
0.8342051900475104,-39.29393938978608
0.8466560663771591,-39.22656509808385
0.8591069427068078,-39.44757422669572
0.8715578190364565,-61.09325034092804
0.8840086229496665,-82.35396323417186
0.8964594268628766,-82.3865661297915
0.9089102307760867,-82.32929197331141
0.9213610346892966,-82.18258195735747
0.9338118386025067,-81.94687439161055
0.9462626425157168,-81.62260472631604
0.9587134464289269,-102.40472558927272
0.9711642615621757,-122.62457932143124
0.9836150766954246,-121.9277380852979
0.9960658918286734,-121.50786612150664
1.0085167069619223,-121.36411116804774
1.020967522095171,-121.49562445598863
1.0334183372284198,-121.90156069159639
1.0458691523616686,-142.78769847368443
1.058319968157008,-161.95354491772252
1.0707707839523473,-161.06325954287882
1.0832215997476866,-160.3234553391538
1.095672415543026,-159.73412486192427
1.1081232313383653,-159.29526066705805
1.1205740471337047,-159.00685531091403
1.133024862929044,-177.00417672475325
1.1454756788778089,-194.6930247091461
1.1579264948265735,-194.30517781772318
1.1703773107753384,-193.97636437112888
1.182828126724103,-193.7070419972549
1.1952789426728678,-193.49767306629568
1.2077297586216325,-193.34872475233672
1.220180574570397,-208.76399387719508
1.232631390365716,-223.61791758782593
1.245082206161035,-223.09854634462445
1.2575330219563539,-222.71116543381137
1.2699838377516728,-222.4577749716834
1.2824346535469917,-222.34041569139873
1.2948854693423106,-222.3611699792596
1.3073362851376296,-234.6985085707616
1.3197871002708321,-246.34081930451276
1.3322379154040347,-245.87136080178126
1.3446887305372373,-245.46731807874062
1.3571395456704398,-245.12954513457342
1.3695903608036424,-244.85891089864543
1.382041175936845,-244.65629955821254
1.3944919910700475,-252.85143263041408
1.4069428045759742,-261.061170963292
1.419393618081901,-260.9396674838285
1.4318444315878276,-260.81573368037743
1.4442952450937543,-260.68935924774075
1.456746058599681,-260.56053382237553
1.4691968721056077,-260.4292469819809
1.4816476856115344,-264.57314255732456
1.4940984975895766,-268.6283673793308
1.506549309567619,-268.47077870671905
1.5190001215456614,-268.37788731054087
1.5314509335237037,-268.34955007297674
1.543901745501746,-268.3856242980204
1.5563525574797885,-268.4859677099254
1.568803369457831,-268.70976845594885
1.5812542457874796,-268.6036484814921
1.5937051221171283,-268.5024483301263
1.606155998446777,-268.4653565041673
1.6186068747764257,-268.4922319168566
1.6310577511060744,-268.58293389512903
1.6435086274357231,-268.7373221780972
1.6559595037653718,-264.76941806475435
1.668410307678582,-260.7045205946552
1.680861111591792,-260.8251619127173
1.693311915505002,-260.9455038575387
1.7057627194182121,-261.06554711639615
1.7182135233314222,-261.1852923744643
1.7306643272446323,-261.3047403148241
1.7431151311578423,-253.14544669727238
1.755565946291091,-244.99198311530992
1.7680167614243398,-245.19589160920225
1.7804675765575886,-245.47854689132768
1.7929183916908373,-245.83976914441442
1.805369206824086,-246.27937909825445
1.8178200219573348,-246.79719802762543
1.8302708370905836,-235.20924859845582
1.842721652885923,-222.7455065980812
1.8551724686812623,-222.63986475609696
1.8676232844766016,-222.70824455551093
1.880074100271941,-222.9503672277898
1.8925249160672803,-223.36595459950166
1.9049757318626197,-223.95472909072942
1.917426547657959,-209.18804602459875
1.9298773636067237,-193.9501520408376
1.9423281795554883,-194.23238231054296
1.9547789955042532,-194.50635847247372
1.9672298114530178,-194.77206983584733
1.9796806274017826,-195.029505691411
