% Arc length (m),Total traction
0,263.5070311505157
0.005066494079792493,263.6623053679927
0.010132988159585046,263.7905840039182
0.015199482239377594,263.89190773489423
0.020265976319170088,263.96631715584283
0.025332470398962637,263.9142945818056
0.030399013601278786,263.88315435903775
0.035465556803595,263.93801093330313
0.040532100005911155,263.97933286799605
0.04559864320822733,264.007146854547
0.05066518641054352,263.5947469445832
0.05573181402552887,263.25530790039403
0.060798441640514234,263.3127870028518
0.0658650692554996,263.340506034538
0.07093169687048499,263.3385192156664
0.07599832448547035,262.57708939322424
0.08106494581863977,261.8955678750228
0.08613156715180921,261.9317582083799
0.09119818848497864,261.9558858217239
0.09626480981814807,261.9679673544177
0.1013314311513175,260.91772825005535
0.10639796320731332,260.01154864780557
0.11146449526330916,260.10574973249066
0.116531027319305,260.1500745342923
0.12159755937530083,260.1445572173406
0.12666409143129667,258.7173952142696
0.1317305907697963,257.4024697398801
0.1367970901082959,257.4339325941411
0.14186358944679556,257.4399278983786
0.14693008878529518,257.42043645494357
0.1519965881237948,255.65435538494364
0.1570631260571294,254.0461632929392
0.16212966399046402,254.10041172113077
0.16719620192379864,254.09595895611236
0.17226273985713325,254.03274686977522
0.17732927779046787,251.83847635370296
0.18239582407918245,249.7653323999763
0.1874623703678971,249.73418895699416
0.1925289166566117,249.67277642325365
0.19759546294532632,249.5810660644633
0.20266200923404093,247.05842990248493
0.20772854656706943,244.72088010961383
0.21279508390009796,244.75419135972513
0.21786162123312647,244.75774326725096
0.222928158566155,244.73151463397448
0.2279946958991835,241.9407693816284
0.2330612327023169,239.2344434971522
0.23812776950545034,239.23499164158065
0.24319430630858374,239.2076877170468
0.24826084311171714,239.15252047954678
0.25332737991485055,236.00773498165915
0.2583939268506423,233.06491385123272
0.263460473786434,233.1720645834232
0.26852702072222573,233.26744209733357
0.27359356765801746,233.35104500921486
0.2786601145938092,230.0001764897537
0.2837266534205932,226.5584588477718
0.28879319224737726,226.48347585050394
0.2938597310741613,226.35254020760573
0.29892626990094534,226.16566007249514
0.3039928087277294,222.17001519522063
0.309059344393567,218.43002454726826
0.3141258800594046,218.42549714041766
0.31919241572524226,218.4036117784681
0.3242589513910799,218.36437566301916
0.3293254870569175,214.23307145226443
0.3343920326852482,210.2962897218085
0.3394585783135789,210.30426134178975
0.3445251239419096,210.18234541191927
0.3495916695702403,209.93062549958086
0.354658215198571,205.1884816777873
0.3597247574806482,200.81611111496926
0.3647912997627254,200.78289103162456
0.3698578420448026,200.72813430823976
0.3749243843268798,200.65185723156202
0.379990926608957,195.88553142730262
0.38505746163759996,191.59341393506173
0.39012399666624287,191.77455006826645
0.3951905316948858,191.76053993506642
0.40025706672352873,191.5515281452067
0.4053236017521717,186.1488133058084
0.4103901440344654,181.16748055947016
0.4154566863167591,181.14077589907924
0.4205232285990528,181.0698809046007
0.4255897708813465,180.95482299307892
0.43065631316364017,175.4949406401056
0.4357228587918116,170.470607536008
0.44078940441998304,170.5863943831952
0.4458559500481545,170.54167374699804
0.4509224956763259,170.33650708013727
0.45598904130449736,164.41137925190435
0.4610555769702756,158.69380997673966
0.46612211263605385,158.49167082453062
0.47118864830183216,158.24538534151935
0.47625518396761046,157.95495362600974
0.4813217196333887,151.82745401610384
0.486388258460352,146.10841794592884
0.4914547972873154,146.1334616303457
0.4965213361142787,146.10964116268158
0.501587874941242,146.0369343830745
0.5066544137682053,139.85918938805628
0.5117209607039384,133.7589575746165
0.5167875076396714,133.66696037856403
0.5218540545754045,133.52702805439262
0.5269206015111375,133.3391205422126
0.5319871484468706,126.80877497242716
0.5370536852499481,120.68064180398254
0.5421202220530257,120.81207945022567
0.5471867588561032,120.90862892493433
0.5522532956591808,120.97025395673296
0.5573198324622584,114.45881747631199
0.562386369795353,108.11359615233356
0.5674529071284476,108.15731235907631
0.5725194444615422,108.05170739905915
0.5775859817946369,107.79662309935391
0.5826525191277315,100.65286682783335
0.5877190654164669,93.93424112040425
0.5927856117052023,93.86854607633799
0.5978521579939376,93.71666651900698
0.602918704282673,93.47852140602186
0.6079852505714084,86.2502613552331
0.6130517885046214,79.46280599005425
0.6181183264378344,79.36157749721158
0.6231848643710474,79.04264908557869
0.6282514023042604,78.50586204803132
0.6333179402374733,70.68149984108447
0.6383844774841583,63.53203933189782
0.6434510147308432,63.44011784493356
0.6485175519775281,63.33617205314019
0.6535840892242131,63.220196307986974
0.658650626470898,55.8024118947119
0.6637171715034832,49.18875047404123
0.6687837165360684,49.587004755149195
0.6738502615686535,49.70733299310183
0.6789168066012387,49.549666483019614
0.6839833516338238,41.66863925388303
0.6890498901271439,34.37322892207993
0.694116428620464,34.452308626765884
0.699182967113784,34.46058139452449
0.7042495056071041,34.39804749543012
0.7093160441004241,26.67665750440179
0.7143825817812858,19.592741487931637
0.7194491194621474,19.883001876482624
0.724515657143009,19.959427326644217
0.7295821948238707,19.82205618099143
0.7346487325047323,11.829552393507472
0.7397152765198259,3.9830967908620885
0.7447818205349196,3.726333878556357
0.7498483645500132,3.4178961031711133
0.7549149085651069,3.057790289510063
0.7599814525802006,-5.087460554955111
0.7650479908059246,-12.690897547288637
0.7701145290316486,-12.59817279072421
0.7751810672573726,-12.542773899176169
0.7802476054830966,-12.524704670943244
0.7853141437088206,-20.392779197797246
0.7903806377886131,-28.244519271562677
0.7954471318684057,-28.282519337340524
0.8005136259481982,-28.355593257342502
0.8055801200279907,-28.46374460130702
0.8106466141077833,-36.56175671123063
0.8157131573100994,-44.114302285149265
0.8207797005124156,-43.76104108991371
0.8258462437147317,-43.45676976663864
