% Arc length (m),Total traction
0,14.909022317725347
0.005066494079792493,15.107830118755798
0.010132988159585046,15.337316635045681
0.015199482239377594,15.597435640293334
0.020265976319170088,15.888141001021403
0.025332470398962637,22.94804432759168
0.030399013601278786,29.774369695317723
0.035465556803595,29.884773964347374
0.040532100005911155,30.01786991806854
0.04559864320822733,30.17361280659926
0.05066518641054352,37.11745988765527
0.05573181402552887,43.965616635435445
0.060798441640514234,44.16136095920735
0.0658650692554996,44.46998858478164
0.07093169687048499,44.89129384877773
0.07599832448547035,52.16165717674119
0.08106494581863977,59.075989253371894
0.08613156715180921,59.284515572608406
0.09119818848497864,59.52377924672804
0.09626480981814807,59.79373787650414
0.1013314311513175,66.8337766812283
0.10639796320731332,73.47489161504379
0.11146449526330916,73.54977185221644
0.116531027319305,73.7977262730288
0.12159755937530083,74.21863632556357
0.12666409143129667,81.53328540367433
0.1317305907697963,88.3429183765261
0.1367970901082959,88.44288217835502
0.14186358944679556,88.55408711183242
0.14693008878529518,88.67654165061593
0.1519965881237948,95.53211335854945
0.1570631260571294,101.9017075566478
0.16212966399046402,101.71178535724624
0.16719620192379864,101.68436654674167
0.17226273985713325,101.81961204204407
0.17732927779046787,108.77317600785439
0.18239582407918245,115.41231032460666
0.1874623703678971,115.45652535561416
0.1925289166566117,115.56137162029397
0.19759546294532632,115.72690667556326
0.20266200923404093,122.52074764379583
0.20772854656706943,128.95168930707038
0.21279508390009796,128.92567388638102
0.21786162123312647,129.01033964007166
0.222928158566155,129.20576540871204
0.2279946958991835,135.98064427177428
0.2330612327023169,142.64409318584433
0.23812776950545034,142.85287779688758
0.24319430630858374,143.07561789977143
0.24826084311171714,143.31231912838984
0.25332737991485055,149.9436736793346
0.2583939268506423,156.18626502264945
0.263460473786434,156.0688311270439
0.26852702072222573,155.972060980488
0.27359356765801746,155.8959570116672
0.2786601145938092,162.0925971255806
0.2837266534205932,168.24512285834675
0.28879319224737726,168.20430542835686
0.2938597310741613,168.222211752657
0.29892626990094534,168.298833274023
0.3039928087277294,174.55057348872492
0.309059344393567,180.44220826346975
0.3141258800594046,180.26836612395715
0.31919241572524226,180.14543798674154
0.3242589513910799,180.07340272823726
0.3293254870569175,185.97556685484798
0.3343920326852482,191.69280802638647
0.3394585783135789,191.64910419879405
0.3445251239419096,191.7676784938212
0.3495916695702403,192.04842650455416
0.354658215198571,198.22191502085778
0.3597247574806482,203.95444570813314
0.3647912997627254,203.99194245519098
0.3698578420448026,204.06504941241923
0.3749243843268798,204.17373965015324
0.379990926608957,209.85996888527282
0.38505746163759996,215.12722516904742
0.39012399666624287,214.98078908196626
0.3951905316948858,214.9625481526813
0.40025706672352873,215.0724073844016
0.4053236017521717,220.66019863344772
0.4103901440344654,225.78322106383573
0.4154566863167591,225.57812158003804
0.4205232285990528,225.39481341013266
0.4255897708813465,225.23328303411722
0.43065631316364017,230.20433601302594
0.4357228587918116,234.7968300472104
0.44078940441998304,234.42230994457046
0.4458559500481545,234.19153971003666
0.4509224956763259,234.10446430679505
0.45598904130449736,238.98563376082052
0.4610555769702756,243.7049933953508
0.46612211263605385,243.64505491452817
0.47118864830183216,243.63042325216082
0.47625518396761046,243.66109830736073
0.4813217196333887,248.30072306175913
0.486388258460352,252.72279893669412
0.4914547972873154,252.65886155960484
0.4965213361142787,252.67258921276863
0.501587874941242,252.7640171172276
0.5066544137682053,257.2263017400868
0.5117209607039384,261.7502638199553
0.5167875076396714,261.95051539520426
0.5218540545754045,262.12015213393323
0.5269206015111375,262.25914845100215
0.5319871484468706,266.39426271113115
0.5370536852499481,270.241068818011
0.5421202220530257,270.04596140237186
0.5471867588561032,269.83570871865834
0.5522532956591808,269.610295021141
0.5573198324622584,273.0704146205208
0.562386369795353,276.492264991859
0.5674529071284476,276.2759886803297
0.5725194444615422,276.12236203413795
0.5775859817946369,276.0314514168223
0.5826525191277315,279.382422373888
0.5877190654164669,282.56918320170894
0.5927856117052023,282.43327358639476
0.5978521579939376,282.35384566140084
0.602918704282673,282.3309525384865
0.6079852505714084,285.4143856896293
0.6130517885046214,288.43880611291627
0.6181183264378344,288.4693825167546
0.6231848643710474,288.5558939327744
0.6282514023042604,288.6983811385973
0.6333179402374733,291.64220871016397
0.6383844774841583,294.39685848274985
0.6434510147308432,294.41055653622686
0.6485175519775281,294.4286286827528
0.6535840892242131,294.4510769770992
0.658650626470898,296.8989080580717
0.6637171715034832,299.19683342681446
0.6687837165360684,299.10956093973004
0.6738502615686535,299.0581040304599
0.6789168066012387,299.04247155281627
0.6839833516338238,301.10461991570526
0.6890498901271439,303.0050607991222
0.694116428620464,302.86322734879474
0.699182967113784,302.7210671181449
0.7042495056071041,302.5785801084192
0.7093160441004241,304.1023328043636
0.7143825817812858,305.54853146504365
0.7194491194621474,305.36223259342086
0.724515657143009,305.20999656375244
0.7295821948238707,305.0918172682573
0.7346487325047323,306.2739984390506
0.7397152765198259,307.44951992302936
0.7447818205349196,307.3687107284586
0.7498483645500132,307.29787937574923
0.7549149085651069,307.23702454710747
0.7599814525802006,308.10284853296355
0.7650479908059246,308.99126019468997
0.7701145290316486,308.9968204592098
0.7751810672573726,309.0362363792162
0.7802476054830966,309.10951139987753
0.7853141437088206,309.73150993455465
0.7903806377886131,310.42861115543934
0.7954471318684057,310.5756175451313
0.8005136259481982,310.6873864854533
0.8055801200279907,310.76391439001657
0.8106466141077833,310.9283275907426
0.8157131573100994,311.0680226079892
0.8207797005124156,311.0698518819359
0.8258462437147317,311.05694025544756
0.8309127869170478,311.0292826502602
