% Arc length (m),Total traction
0,263.355674025048
0.009343300794841263,263.65067195789317
0.018686601589682553,263.8862972727942
0.028029902384523873,264.0626007298755
0.037373203179365135,264.1796330314153
0.04671650397420642,264.237444821928
0.05605980476904771,264.23608668824653
0.06540310556388901,262.58113253463625
0.07474648034635933,261.1934321407907
0.0840898551288297,261.35732141781904
0.09343322991130007,261.4783190389936
0.1027766046937704,261.55642030186726
0.11211997947624075,261.59162050330565
0.1214633542587111,261.583914939487
0.13080672904118146,257.80978742169225
0.14015000768348093,254.28537814728327
0.1494932863257804,254.4168567323854
0.1588365649680799,254.48067751457356
0.16817984361037938,254.47680629259577
0.17752312225267886,254.40520884214402
0.18686640089497833,254.26585091583576
0.1962096795372778,248.03801394421407
0.20555297627627653,242.10048562383892
0.21489627301527525,242.17287876251496
0.224239569754274,242.23452731469848
0.2335828664932727,242.28544949257196
0.24292616323227145,242.32566346718147
0.25226945997127015,242.35518736855258
0.2616127567102689,234.11246548973475
0.27095605560153835,226.02363086815535
0.2802993544928078,226.11303636649308
0.28964265338407724,226.1194450760734
0.2989859522753467,226.0431920708541
0.30832925116661614,225.88461062353994
0.3176725500578856,225.64403221766983
0.32701584894915503,214.82547465132677
0.3363591515788486,204.46846118204445
0.3457024542085422,204.52420709894415
0.35504575683823575,204.4968286218563
0.36438905946792927,204.38675095887447
0.3737323620976228,204.19439642292627
0.38307566472731636,203.920184456373
0.39241896735700993,191.057460426428
0.4017622699866779,178.87179230839655
0.411105572616346,179.0583677120631
0.420448875246014,179.11072626006947
0.429792177875682,179.02947511951237
0.43913548050535006,178.8152178007515
0.44847878313501804,178.46855418489682
0.4578220857646861,163.57610416867283
0.46716538465606555,149.12347643648775
0.476508683547445,149.00752688760235
0.4858519824388245,148.81455332028398
0.4951952813302039,148.54482861999716
0.5045385802215834,148.19862438466612
0.5138818791129628,147.7762109322596
0.5232251780043422,131.22027999128935
0.5325684747433312,115.66586423374406
0.5419117714823204,116.00145444967363
0.5512550682213095,116.1697967641456
0.5605983649602987,116.17121378739553
0.5699416616992878,116.00602730046684
0.5792849584382769,115.67455825787304
0.588628255177266,97.63268857536939
0.5979715542841736,80.11014608723289
0.6073148533910812,79.9926297344556
0.6166581524979887,79.73569816586868
0.6260014516048963,79.33934824508964
0.6353447507118039,78.80357683564189
0.6446880498187114,78.12838080095491
0.654031348925619,58.622991675376994
0.6633746495317459,40.60862838917238
