
% Arc length (m),Total traction
0,42.81892209567979
0.016315832472016133,42.7195506585598
0.03263166494403227,42.844764131417364
0.0489474974160484,43.19373292976726
0.06526332988806453,43.765631549921295
0.08157916236008066,44.55963854392689
0.09789499483209681,45.574936494690135
0.11421082730411294,46.810711991281735
0.13052665977612907,82.85978552978483
0.14684240514017105,116.73812901879613
0.16315815050421306,116.33249470943457
0.17947389586825502,116.23313337178026
0.195789641232297,116.43671484017058
0.21210538659633899,116.93995705397747
0.22842113196038097,117.73962519212206
0.24473687732442295,118.83253082620826
0.2610526226884649,152.89115092680566
0.2773683907776954,184.3091330133698
0.29368415886692584,183.41338218624725
0.30999992695615625,182.87943531592333
0.3263156950453867,182.70720946324485
0.3426314631346172,182.89662171440705
0.3589472312238476,183.44758918094408
0.37526299931307805,184.36002899971905
0.3915787674023085,213.68237756520983
0.4078945354916124,240.27168180760347
0.42421030358091627,239.17506717762754
0.4405260716702202,238.44169197543906
0.456841839759524,238.07219677155592
0.473157607848828,238.0672236435717
0.48947337593813184,238.42741618059011
0.5057891440274357,239.1534194876756
0.5221049121167396,261.4035479174552
0.5384206752722054,281.5002978418233
0.5547364384276713,280.6786859348075
0.5710522015831372,280.09636515995504
0.587367964738603,279.7533207548917
0.6036837278940688,279.6495379584572
0.6199994910495347,279.78500201070574
0.6363152542050006,280.1596981529055
0.6526310173604664,293.3815098005528
0.6689467843554444,305.58903694363056
0.6852625513504225,305.2513656811349
0.7015783183454005,304.9761496573136
0.7178940853403786,304.7631456132967
0.7342098523353566,304.61211155187823
0.7505256193303347,304.5228067293475
0.7668413863253127,304.4949916473836
0.7831571533202908,307.17891175093814
0.799472985792307,310.11474644886215
0.8157888182643231,310.2931484896805
0.8321046507363393,310.3650143864842
0.8484204832083555,310.3307548246681
0.8647363156803717,310.19077838147194
0.8810521481523879,309.9454915394901
0.897367980624404,309.5952987000776
0.9136838130964202,300.74348537212677
0.9299995584604622,293.1199457142283
0.9463153038245042,293.6848787613965
0.9626310491885461,294.0420433293444
0.9789467945525882,294.19231016529267
0.9952625399166302,294.13654515757287
1.011578285280672,293.8756093694718
1.027894030644714,293.4103590727932
1.0442097760087559,273.12244871824305
1.0605255440979864,254.4632749936183
1.0768413121872167,255.22256139748373
1.0931570802764472,255.7828701411526
1.1094728483656775,256.1459400008284
1.125788616454908,256.3134895523783
1.1421043845441383,256.2872174638323
1.1584201526333688,256.06880278281363
1.1747359207225994,225.88668411082492
1.1910516888119032,196.8591947510818
1.207367456901207,197.50895807948308
1.2236832249905107,198.06335971676845
1.2399989930798145,198.52300128815298
1.2563147611691183,198.888479368699
1.2726305292584223,199.16038553619524
1.2889462973477261,199.33930642337234
1.30526206543703,161.7764098345827
1.3215778285924957,124.65934561730924
1.3378935917479615,125.13493064729231
1.3542093549034273,125.55370047311537
1.370525118058893,125.91560451828563
1.386840881214359,126.22059214626212
1.4031566443698247,126.46861266036622
1.4194724075252905,126.65961530369285
1.4357881706807563,84.44180486266059
1.4521039376757343,42.45750123825726
1.4684197046707124,42.793972871686485
1.4847354716656904,43.09919287124333
1.5010512386606685,43.37287529526979
1.5173670056556465,43.61473070307964
1.5336827726506246,43.824466101272805
1.5499985396456026,44.00178488905826
1.5663143066405807,0.36853783164767506
1.5826301391125968,-43.24181545178121
1.5989459715846128,-43.06211626367474
1.615261804056629,-42.87009948132578
1.631577636528645,-42.66564958441106
1.647893469000661,-42.44864960353705
1.664209301472677,-42.2189810974474
1.6805251339446932,-41.976524129798634
1.6968409664167092,-83.81883171154925
1.7131567117807511,-125.91975390127679
1.7294724571447933,-125.86357558803236
1.7457882025088352,-125.74729472550091
1.7621039478728773,-125.57022449354567
1.7784196932369192,-125.33166756719254
1.794735438600961,-125.03091591502104
1.8110511839650032,-124.66725059289466
1.827366929329045,-161.65084234032236
1.8436826974182756,-199.0976301881858
1.8599984655075061,-199.05825433187
1.8763142335967367,-198.9424515522218
1.8926300016859672,-198.7490336942798
