-3.109113196426231,-0.05221605207028178
-3.076424145034517,-0.05019645942953225
-3.0435938553850788,-0.04976915501505944
-3.0106924880996035,-0.05093758538903064
-2.977791120814128,-0.05370520706773033
-2.9449608311646895,-0.05807548655752203
-2.912271779772976,-0.06405190039096628
-2.8797923226094135,-0.06441969970123422
-2.8473130372063005,-0.05368221295546737
-2.814624160943897,-0.052803708393988694
-2.7817940487102635,-0.0545755296674249
-2.7488928599962383,-0.05900730227437628
-2.715991671282213,-0.06610869838067213
-2.683161559048579,-0.07588943710253442
-2.650472682786176,-0.08835928479180606
-2.617993397383063,-0.08930327454119154
-2.585514067170174,-0.0676975278871726
-2.552825145219112,-0.06471803551862457
-2.5199949867003095,-0.06615663233273077
-2.4870937513996254,-0.07203001774695468
-2.4541925160989417,-0.0823549754451571
-2.421362357580139,-0.09714837390978473
-2.388673435629077,-0.11642716695809785
-2.356194105416188,-0.12481327624537668
-2.3237147752031544,-0.09625635854753954
-2.2910258532519445,-0.08924139590996152
-2.258195694732992,-0.08839497742699842
-2.225294459432158,-0.09373891256021019
-2.1923932241313233,-0.10529511370497383
-2.159563065612371,-0.1230855967984697
-2.126874143661161,-0.14713248193198236
-2.0943948134481274,-0.17402118924901883
-2.06191549296369,-0.1512860114069015
-2.0292265809318892,-0.13953818182413272
-1.9963964324618537,-0.13533627489962488
-1.9634952072753924,-0.13867567352065424
-1.9305939820889308,-0.14955176434048495
-1.8977638336188956,-0.16795993777452742
-1.865074921587095,-0.19389558799650675
-1.8325956011026572,-0.2525595425725504
-1.800116273047427,-0.2515829646928387
-1.7674273532963436,-0.2338219691392117
-1.7345971970062422,-0.22437939546893415
-1.7016959639487768,-0.22315431328436755
-1.6687947308913114,-0.23004741844353496
-1.6359645746012101,-0.24496100043742863
-1.6032756548501266,-0.26779891054947846
-1.5707963267948966,-0.36474074541666124
-1.5383168696313343,-0.3998177162480813
-1.5056278182396206,-0.37691118041487587
-1.4727975285901822,-0.36219752795256943
-1.4398961613047068,-0.35558046724270054
-1.4069947940192313,-0.3569652097424203
-1.374164504369793,-0.36625844077044756
-1.3414754529780792,-0.3833682909717553
-1.308995995814517,-0.5105393303090087
-1.276516710411404,-0.5804088777874435
-1.2438278341490008,-0.555326612781914
-1.210997721915367,-0.5375819783437366
-1.1780965332013418,-0.5271297700501396
-1.1451953444873164,-0.5239251540343273
-1.1123652322536828,-0.5279236631962798
-1.0796763559912794,-0.5390811934599551
-1.0471970705881664,-0.6752672076306065
-1.0147177403752774,-0.7641714964100635
-0.9820288184242155,-0.7409026362628148
-0.949198659905413,-0.723375290528746
-0.9162974246047288,-0.71159091548569
-0.883396189304045,-0.7055509679040158
-0.8505660307852424,-0.7052569050468361
-0.8178771088341804,-0.7107101846702157
-0.7853977786212915,-0.8303310285264225
-0.7529184484082577,-0.9176706632347893
-0.720229526457048,-0.9003942249226926
-0.6873993679380958,-0.8869486139780883
-0.6544981326372612,-0.8773622455596484
-0.6215968973364268,-0.8716638165484896
-0.5887667388174744,-0.8698823090482753
-0.5560778168662647,-0.8720469939376286
-0.5235984866532309,-0.9584103775218826
-0.49111916616879303,-1.0241780596466787
-0.45843025413699257,-1.0122312297833242
-0.42560010566695716,-1.0028137561672492
-0.3926988804804957,-0.9959467973790717
-0.3597976552940343,-0.9916517486537503
-0.32696750682399894,-0.9899502451985245
-0.2942785947921984,-0.9908641655668327
-0.26179927430776045,-1.0359343074241454
-0.2293199462525304,-1.069691771434618
-0.19663102650144687,-1.0634961916457033
-0.16380087021134562,-1.0588727846918176
-0.13089963715388023,-1.0558281313968445
-0.09799840409641485,-1.0543688493641292
-0.06516824780631358,-1.0545015932337833
-0.032479328055230065,-1.0562330549421524
0,-1.0595723203338259
0.03247945716356234,-1.056286225425124
0.06516850855527596,-1.0545470259057166
0.09799879820471442,-1.0543636269682821
0.13090016549018982,-1.0557426144173738
0.16380153277566523,-1.058690611280917
0.1966318224251037,-1.0632142780735654
0.22932087381681732,-1.0693203130623026
0.26180033098037964,-1.035481126391328
0.29427961638349265,-0.9903032405386946
0.32696849264589595,-0.9892997326665866
0.3597986048795296,-0.9909433431662356
0.39269979359355495,-0.9952411638140246
0.42560098230758026,-1.0022003117413256
0.45843109454121395,-1.011827929547916
0.49111997080361725,-1.024131185416003
0.5235992562067302,-0.9587987879162183
0.5560785864196192,-0.8714785035888972
0.588767508370681,-0.8687583930171782
0.6215976668894837,-0.8703177915488132
0.6544989021901678,-0.87615452131897
0.6874001374908516,-0.8862664059403343
0.7202302960096542,-0.9006512705018576
0.7529192179607161,-0.9193069415675059
0.7853985481736052,-0.8334793790802695
0.817877878386639,-0.7118431916778218
0.8505668003378486,-0.7051632892174585
0.8833969588568009,-0.7046626388975918
0.9162981941576354,-0.7103162119161622
0.9491994294584699,-0.7220991144596751
0.9820295879774222,-0.7399865867943786
1.014718509928632,-0.7639540023647738
1.0471978401416657,-0.6760035497401438
1.0796771606261035,-0.5389539813156703
1.112366072657904,-0.5273960622810154
1.1451962211279394,-0.5233214458291708
1.178097446314401,-0.5266953195898942
1.2109986715008623,-0.5374830867884441
1.2438288199708978,-0.555650364579162
1.2765177320026981,-0.5811629823944848
1.3089970524871362,-0.5115889841331216
1.3414763805423662,-0.38349552236472506
1.3741653002934497,-0.36585208951653103
1.406995456583551,-0.3562874688412272
1.4398966896410164,-0.3548285586500072
1.4727979226984818,-0.3615023767968879
1.505628078988583,-0.37633606134354786
1.5383169987396665,-0.3993568712286053
1.5707963267948966,-0.3643087991840407
1.603275783958459,-0.267618282393603
1.6359648353501726,-0.24508014622550725
1.6687951249996111,-0.23043740777686603
1.7016964922850863,-0.22371659017173734
1.7345978595705618,-0.22494433546670986
1.7674281492200004,-0.234147405318284
1.8001172006117139,-0.2513526816547526
1.8325966577752764,-0.25143105177027153
1.8650759431783892,-0.19284368078948985
1.8977648194407926,-0.1669812596531447
1.9305949316744262,-0.14871335747979905
1.9634961203884516,-0.13806577531605072
1.996397309102477,-0.13506443121370684
2.0292274213361106,-0.13973536089379765
2.061916297598514,-0.1521047184151159
2.094395583001627,-0.17580354682171634
2.126874913214516,-0.14807653698758177
2.159563835165578,-0.1231912743256137
2.19239399368438,-0.1047262074174699
2.2252952289850643,-0.09265515797074156
2.2581964642857484,-0.08695208982219013
2.2910266228045506,-0.08759110797448091
2.3237155447556126,-0.09454645764074121
2.356194874968502,-0.12298787681649351
2.3886742051815357,-0.11512805820380573
2.421363127132745,-0.09645606008571496
2.4541932856516975,-0.08213325874229986
2.487094520952532,-0.07212602720605554
2.5199957562533664,-0.06640108427942136
2.5528259147723187,-0.06492549010194369
2.5855148367235286,-0.06766664178545953
2.6179941669365623,-0.08872399997110852
2.6504734874210003,-0.08782301692470067
2.683162399452801,-0.0754786455270684
2.715992547922836,-0.06582045741824027
2.7488937731092973,-0.058846295694913446
2.781794998295759,-0.054554005762382826
2.814625146765794,-0.05294143533145276
2.8473140587975947,-0.05400643441535443
2.8797933792820327,-0.06503202826550455
2.9122727073372627,-0.06442054754682798
2.9449616270883463,-0.05817889008662161
2.9777917833784477,-0.053595788007507375
3.010693016435913,-0.05067481070628616
3.0435942494933785,-0.04941953782943352
3.0764244057834795,-0.04983355930991654
3.109113325534563,-0.05192047540416964
3.141592653589793,-0.055754196511340476
