x,y,Velocity magnitude
0.987367441922274,-0.62282346975954,0.05504999271064089
0.974734883844548,-0.6300319963506702,0.05463009511108874
-0.963633629814838,-0.9620734518288997,0.09956529291781893
-0.981816814907419,-0.9810367259144499,0.10116697257043933
-1,-1,0.102814055486754
-0.9540123235713609,-0.9810367259144499,0.1005005060288697
-0.9721955086639419,-1,0.10196648318590475
-0.9443910173278838,-1,0.10122643264591007
-0.981816814907419,-0.9529408204093612,0.09928061612597107
-1,-0.9438081889898227,0.09893802191413952
-1,-0.9719040944949113,0.10105518261230202
-0.19388433923526827,-1,0.12115152039529258
-0.1747911356268731,-1,0.1230051163852694
-0.18454762026389365,-0.9828633944325258,0.12339963127699094
-0.16545441665549848,-0.9828633944325258,0.12527897776392272
-0.175210901292519,-0.9657267888650516,0.1253531732037709
1,-0.6013122967139902,0.053858852147105556
1,-0.5870096502595707,0.05228938142003602
0.9875022619408611,-0.6084826780965891,0.053161965691511576
0.9875022619408611,-0.5941800316421695,0.05141700969049413
0.9750045238817223,-0.6013504130247683,0.050668707676264794
-0.8577328519433522,-0.955224506820386,0.09807663637164825
-0.8732574432995585,-0.977612253410193,0.09906001874105484
-0.8887820346557647,-1,0.10005973389370505
-0.8454529519634989,-0.977612253410193,0.09883185372940527
-0.8609775433197051,-1,0.09962970530914197
-0.8331730519836456,-1,0.09929583593922477
-0.9020863508496192,-0.9754488774331633,0.09930767502783568
-0.9153906670434737,-0.9508977548663268,0.09819772304044123
-0.9165865259918242,-1,0.10059239627976695
-0.9298908421856787,-0.9754488774331633,0.09973085327722846
-0.9583864647025807,-0.9156613152882801,0.09606404134180363
-0.9791932323512904,-0.9016388466339627,0.09494133780910387
-1,-0.8876163779796451,0.09363753031296512
-0.9791932323512904,-0.9297347521390513,0.09743085304940803
-1,-0.9157122834847339,0.09646481472558976
-0.2359132078662698,-1,0.11741799304786753
-0.21489877355076903,-1,0.11922910916769351
-0.22588026859557447,-0.9819337753531082,0.11971517701475046
-0.2048658342800737,-0.9819337753531082,0.12156770633272734
-0.21584732932487916,-0.9638675507062164,0.1217360534442553
1,-0.5727986075971645,0.05091728944996945
1,-0.5585875649347583,0.049744472303561355
0.9875899408062467,-0.5799249877718462,0.04987267762425547
0.9875899408062467,-0.56571394510944,0.048518112694867555
0.9751798816124934,-0.5728403252841215,0.04740010298382983
-0.804700114110023,-0.9549281134849754,0.09811663715694198
-0.8189365830468343,-0.9774640567424877,0.09870226782733925
-0.7911320917107747,-0.9774640567424877,0.09866718270127961
-0.805368560647586,-1,0.09906007448894956
-0.7775640693115264,-1,0.09891809057015839
-0.9562468340731433,-0.8602984528563178,0.09089417258311729
-0.9781234170365716,-0.8458615099128927,0.08904854095517162
-1,-0.8314245669694675,0.08697650563415983
-0.9781234170365716,-0.8739574154179814,0.09217224474916254
-1,-0.8595204724745563,0.09047084327381912
-0.26016386816802983,-0.961450575532432,0.11824603700963392
-0.2712467222010301,-0.980725287766216,0.1161589007196969
-0.2823295762340303,-1,0.11381915233925637
-0.2480385380171498,-0.980725287766216,0.11796270102640602
-0.25912139205015006,-1,0.11555484155475253
1,-0.5444304770164086,0.04879342337165348
1,-0.5302733890980589,0.04809178122573068
0.9876392847367683,-0.5515199946103577,0.04739252798222513
0.9876392847367683,-0.537362906692008,0.046515830094216636
0.9752785694735367,-0.5444524242859572,0.04502361950545187
-0.30864295647493445,-0.9589763875948231,0.11487771243835022
-0.3211181179364029,-0.9794881937974116,0.11276136292500168
-0.3335932793978713,-1,0.11042421000561498
-0.2954862663544824,-0.9794881937974116,0.11448835731791802
-0.3079614278159508,-1,0.11205502287933783
-0.36098050835507833,-0.9570999843563217,0.11166596409075251
-0.374640932158529,-0.9785499921781609,0.10961724893097559
-0.3883013559619797,-1,0.10739759065496964
-0.3472868938764748,-0.9785499921781609,0.11119098858286686
-0.3609473176799255,-1,0.10884302424643903
-0.7493947702612587,-0.9550771357351849,0.09854617895299587
-0.7634794197863926,-0.9775385678675925,0.09872677973356052
-0.735674928450333,-0.9775385678675925,0.09888076345710081
-0.7497595779754669,-1,0.09887281516054307
-0.7219550866394073,-1,0.0989209081826589
-0.4157372291826591,-0.9560448810197134,0.10871048203588318
-0.42982370123073543,-0.9780224405098568,0.10685121384842285
-0.44391017327881177,-1,0.10486622899628822
-0.4020192925723194,-0.9780224405098568,0.10820192702058139
-0.4161057646203957,-1,0.10607137657368744
-0.47138197120663355,-0.9555667928085054,0.10609733716201618
-0.48545056357878225,-0.9777833964042527,0.10450195845059368
-0.4995191559509309,-1,0.10282313826748962
-0.4576460722427227,-0.9777833964042527,0.1056285312531488
-0.4717146646148713,-1,0.10378869647323759
-0.5270949610478248,-0.9552812181577113,0.103862157706248
-0.5411115498354374,-0.9776406090788556,0.10257395861885113
-0.55512813862305,-1,0.10123630762782258
-0.5133070584993779,-0.9776406090788556,0.10348889124275905
-0.5273236472869904,-1,0.10197709004894348
-0.6940140363181673,-0.9550992077578347,0.09933825739538214
-0.7079845614787873,-0.9775496038789173,0.0991264880347188
-0.6801800701427277,-0.9775496038789173,0.09946683458972812
-0.6941505953033478,-1,0.0990642170180854
-0.6663461039672882,-1,0.09930184604070114
-0.6384902441637855,-0.9551023800424884,0.10048857806756768
-0.6524181740655368,-0.9775511900212441,0.09989869205964026
-0.6246136827294773,-0.9775511900212441,0.10042497545279727
-0.6385416126312287,-1,0.09963776817633628
-0.6107371212951691,-1,0.1000698805553097
-0.5828424728361858,-0.9551469599484983,0.10199471522628033
-0.5967897970656775,-0.9775734799742491,0.10104455276169731
-0.5689853057296179,-0.9775734799742491,0.101761087476096
-0.5829326299591095,-1,0.10060363935897423
-0.954681468508818,-0.8042151891476005,0.08459520580879526
-0.9773407342544089,-0.7897239725534453,0.08200625182065929
-1,-0.7752327559592902,0.07916155681579777
-0.9773407342544089,-0.817819878058534,0.08566029192565695
-1,-0.8033286614643789,0.08318348944942033
1,-0.5161145950756312,0.04765129116553629
1,-0.5019558010532035,0.04747798722472866
0.9876583170229782,-0.5231994606185589,0.045910684159764195
0.9876583170229782,-0.5090406665961312,0.0455797441268639
0.9753166340459566,-0.516125532139059,0.0437335975424363
-0.9546020409128335,-0.7476267864823714,0.07742955255731808
-0.9773010204564168,-0.7333338657157421,0.07418147233504094
-1,-0.7190409449491129,0.07067483486576277
-0.9773010204564168,-0.7614297712208308,0.0781471734723991
-1,-0.7471368504542015,0.07496630279389403
1,-0.48779670569920897,0.047576048077837746
1,-0.47363761034521445,0.04794242505910066
0.9876512537595528,-0.49488466454021107,0.045535419489783444
0.9876512537595528,-0.48072556918621656,0.04578763307145043
0.9753025075191055,-0.4878135280272187,0.043643584882897095
-0.9546194749635398,-0.6912109844752715,0.07000364948241473
-0.9773097374817699,-0.6770300592071035,0.066194714788474
-1,-0.6628491339389353,0.062111260803167055
-0.9773097374817699,-0.7051259647121921,0.0701631900013975
-1,-0.6909450394440241,0.06635054399814945
1,-0.4594807674066871,0.04857035154023076
1,-0.4453239244681597,0.04945032671301138
0.987620320916467,-0.46656310555082725,0.04631527948295715
0.987620320916467,-0.4524062626122999,0.047116137694007465
0.975240641832934,-0.4594886007564401,0.04476499620543678
-0.9546002961703259,-0.6348341579244223,0.06304575510628661
-0.977300148085163,-0.62074574042659,0.05888226088190644
-1,-0.6066573229287577,0.054489494890011723
-0.977300148085163,-0.6488416459316788,0.06238211958433936
-1,-0.6347532284338465,0.05810639786922801
1,-0.41692690190342896,0.05188445459922201
0.9875685701326061,-0.42401616616503746,0.049467163343425775
0.9751371402652123,-0.4311054304266459,0.04699619332161615
1,-0.43112541318579434,0.05056772777043437
0.9875685701326061,-0.43821467744740283,0.04816928574860929
-0.954597880183353,-0.5785847360624917,0.05756935082308432
-0.9772989400916765,-0.564525123990536,0.05342364897708914
-1,-0.5504655119185804,0.049168911605126285
-0.9772989400916765,-0.5926210294956247,0.055840430130111834
-1,-0.5785614174236691,0.05145090265086526
1,-0.38834743353278856,0.05508258653010095
0.9874996826829716,-0.39547394999861907,0.05264887731897184
0.9749993653659433,-0.4026004664644495,0.050156257674178854
1,-0.40263716771810876,0.053396957831977857
0.9874996826829716,-0.40976368418393927,0.05096018643180003
-0.9545973909281238,-0.522374835698418,0.054644945660703
-0.9772986954640619,-0.5083242683034105,0.051025258862263737
-1,-0.494273700908403,0.04749751747161596
-0.9772986954640619,-0.5364201738084993,0.051777320309311925
-1,-0.5223696064134917,0.04781354560176199
1,-0.3595665352987061,0.0588693709206251
0.9874137310852269,-0.36674576034355777,0.05650038892790943
0.9748274621704537,-0.37392498538840946,0.054042831330451326
1,-0.3739569844157473,0.05692591638784956
0.9874137310852269,-0.381136209460599,0.054498960226403055
-0.954597238318805,-0.4661784655430136,0.05498675019156141
-0.9772986191594025,-0.4521301777206196,0.05234563217928778
-1,-0.4380818898982255,0.04999480613130617
-0.9772986191594025,-0.4802260832257083,0.05121579185600093
-1,-0.4661777954033143,0.04824141295344583
1,-0.3305676043011301,0.06305869838895448
0.9873061428691561,-0.33780770502026447,0.0607881614338297
0.9746122857383122,-0.3450478057393989,0.058438572291827744
1,-0.3450670697999181,0.06092201499456201
0.9873061428691561,-0.35230717051905247,0.05859135049159978
-0.9545968456869559,-0.40998608334888054,0.05849925561234804
-0.977298422843478,-0.3959380811184643,0.05700339922937207
-1,-0.381890078888048,0.05589761133026882
-0.977298422843478,-0.424033986623553,0.05431377122310149
-1,-0.4099859843931367,0.052596722307109725
1,-0.30129939175718623,0.06750722516013961
0.9871727308558087,-0.30861403062586057,0.06538622912520092
0.9743454617116175,-0.31592866949453485,0.06316892555824923
1,-0.31593349802915816,0.06527343877278606
0.9871727308558087,-0.3232481368978325,0.06305443256335007
-0.9545974748686816,-0.353794018225222,0.06434479422234729
-0.9772987374343408,-0.33974614305154627,0.0638728080276344
-1,-0.3256982678778706,0.06379414727634906
-0.9772987374343408,-0.367842048556635,0.06023543027485571
-1,-0.35379417338295926,0.05967606924368255
1,-0.28651188486890156,0.06978246969754742
1,-0.2717243779806169,0.07207125376492902
0.9870122094626059,-0.2939076001338688,0.06773095468719675
0.9870122094626059,-0.2791200932455841,0.07011074238789053
0.9740244189252117,-0.28651580851055136,0.06807046894049017
-0.9545986148480144,-0.2976022054351062,0.07144803518776456
-0.9772993074240073,-0.2835543311513997,0.07175808078355861
-1,-0.2695064568676932,0.07241551880938162
-0.9772993074240073,-0.3116502366564884,0.06775173685441838
-1,-0.2976023623727819,0.06807473491330107
1,-0.2567550575107166,0.07437174745618215
1,-0.2417857370408163,0.07663406429388146
0.9868242099401354,-0.2642397287425084,0.07249796645447273
0.9868242099401354,-0.2492704082726081,0.07487878699550068
0.9736484198802707,-0.2567550795043999,0.07302791569040736
-0.9546050594856542,-0.2414106425633188,0.07886048383673681
-0.977302529742827,-0.22736264421041724,0.07970602908068346
-1,-0.2133146458575157,0.08083729197843262
-0.977302529742827,-0.25545854971550597,0.07576401362910799
-1,-0.24141055136260445,0.0766906894452243
1,-0.2114431342179084,0.08110765156392444
0.9866087930325058,-0.21901577577749312,0.07954635699198401
0.9732175860650116,-0.22658841733707785,0.07791373966780411
1,-0.22661443562936234,0.07889093719890414
0.9866087930325058,-0.23418707718894707,0.07722260017115126
-0.9546236472116837,-0.18522181152066314,0.08586601970746131
-0.9773118236058418,-0.17117232318400066,0.08703027731755268
-1,-0.1571228348473382,0.08843372820412722
-0.9773118236058418,-0.19926822868908942,0.08347359418881496
-1,-0.18521874035242694,0.0847688393602171
1,-0.18056106087170365,0.08539461739518435
0.9863673623824827,-0.18825066520682723,0.08406615534115428
0.9727347247649655,-0.19594026954195082,0.08265603198909417
1,-0.19600209754480602,0.08329174236964859
0.9863673623824827,-0.2036917018799296,0.08183481866587629
-0.9546557112479251,-0.12904187852041177,0.09199091477429323
-0.9773278556239626,-0.11498645117878628,0.09331578692570529
-1,-0.1009310238371608,0.09483252443995806
-0.9773278556239626,-0.14308235668387498,0.0903187228992439
-1,-0.1290269293422495,0.09180329206583046
1,-0.14906738894793237,0.08943527410427111
0.9861036450147901,-0.15689852531192483,0.08833409692470269
0.9722072900295802,-0.16472966167591732,0.08715996608927902
1,-0.164814224909818,0.08745680335724952
0.9861036450147901,-0.17264536127381047,0.08623011138598127
-0.9546777225392226,-0.07288069118616547,0.09695223826461974
-0.9773388612696112,-0.058811049135712556,0.09831838704596041
-1,-0.044741407085259643,0.09984297519616268
-0.9773388612696112,-0.08690585751166313,0.0959813914893289
-1,-0.07283621546121022,0.09751516198397173
1,-0.11682933702375786,0.09315964848087022
0.9858256599806843,-0.1248627535123036,0.09229660471804278
0.9716513199613684,-0.13289617000084933,0.0913642935213918
1,-0.13294836298584511,0.09135362309395305
0.9858256599806843,-0.14098177947439083,0.09035917964670831
-0.9547913560921142,-0.016791019485832323,0.1006363886384209
-0.9773956780460571,-0.0027149219741761307,0.10196978398600534
-1,0.011361175537480062,0.10342386164606084
-0.9773956780460571,-0.030766213285545983,0.10031556769004782
-1,-0.01669011577388979,0.10181095372779962
1,-0.10039888971152766,0.094886628560566
1,-0.08396844239929746,0.09649547799892821
0.9855421422667106,-0.10863784761437936,0.09413348179894965
0.9855421422667106,-0.09220740030214916,0.09587299008129478
0.971084284533421,-0.10044635820500088,0.09518581087044962
-0.9549261142047445,0.039007445242636656,0.1030383860184826
-0.9774630571023722,0.05307390132295192,0.1043014808136979
-1,0.06714035740326718,0.10565557887062083
-0.9774630571023722,0.02518431039005836,0.10329196686308531
-1,0.03925076647037362,0.1046975174874119
1,-0.06736789367708618,0.09799585650159413
1,-0.05076734495487489,0.09937343858558362
0.9852578816437496,-0.07571614638744883,0.09749561259196587
0.9852578816437496,-0.059115597665237545,0.09899951900857418
0.9705157632874991,-0.0674638503756002,0.09856795219914231
1,-0.03388177633004674,0.10064719828295968
1,-0.01699620770521859,0.10179175366789601
0.984972324015397,-0.042363816411724486,0.10039400658416336
0.984972324015397,-0.025478247786896335,0.10165700188613248
0.969944648030794,-0.03396028786857408,0.10147420167443487
-0.9550717613923038,0.0945350023928156,0.10428914323208889
-0.9775358806961518,0.10853020016928008,0.1054779589787014
-1,0.12252539794574457,0.10673099579150387
-0.9775358806961518,0.08083767989804139,0.10502510283193907
-1,0.09483287767450588,0.10632451849130513
1,2.512488688768133E-4,0.10282701915535028
1,0.017498705442972218,0.10373125889200836
0.9846834294535474,-0.008423998944143252,0.10280990824643403
0.9846834294535474,0.008823457629952153,0.10383231297497075
0.9693668589070947,1.4820981693208814E-4,0.10388328961902739
-0.9552243749774768,0.14969061482192814,0.10458314970868234
-0.9776121874887385,0.16359585554122003,0.1057208956853247
-1,0.17750109626051191,0.10689940071190797
-0.9776121874887385,0.13610800638383636,0.1057043223904969
-1,0.15001324710312824,0.10691073262394715
1,0.03513128358831061,0.10452925465296915
1,0.052763861733649,0.10520167592512679
0.9843864982906136,0.026206875635719478,0.1047385382016107
0.9843864982906136,0.04383945378105787,0.10551676740865178
0.9687729965812272,0.03491504582846674,0.10579071270293723
-0.9553695431596024,0.2044325363244517,0.10416871803323101
-0.9776847715798012,0.21818495751085965,0.10529676557659792
-1,0.2319373786972676,0.10644210914637015
-0.9776847715798012,0.1909668162924818,0.10558004845207301
-1,0.20471923747888976,0.10673341683074211
1,0.07068510775552161,0.10575620431145222
1,0.08860635377739423,0.1061969302992296
0.98406201425114,0.0615422095012654,0.10618573335221929
0.98406201425114,0.07946345552313802,0.10671957904128017
0.9681240285022801,0.0703205572688818,0.10720420144869804
-0.9554941678609946,0.2588006463272404,0.10330823472456103
-0.9777470839304974,0.2724458879097638,0.10447296168697738
-1,0.2860911294922872,0.10563564482499066
-0.9777470839304974,0.24536901251225401,0.10491872603192857
-1,0.2590142540947774,0.10606177680576194
1,0.10669840791824167,0.10653056260160972
1,0.12479046205908911,0.10675325895839755
0.9836511643566451,0.09749412628473897,0.10716229842787808
0.9836511643566451,0.11558618042558641,0.10747407913906683
0.9673023287132902,0.1063818987920837,0.10815301000861201
-0.9555937524758628,0.3128906022003471,0.1022637916863217
-0.9777968762379314,0.3264657016745355,0.10350540610219817
-1,0.3400408011487239,0.10471926823586225
-0.9777968762379314,0.2994908658463171,0.1039963465202616
-1,0.31306596532050557,0.10517734607066954
