x,y,Pressure
0.35494719454300605,-0.987447993300157,-1.2397494842009464
0.3477493495065133,-0.9748959866003138,-1.2086188124804833
0.34772072962378053,-1,-1.240223875344805
0.34052288458728786,-0.987447993300157,-1.209093203624342
0.33329641966806234,-1,-1.2095675947682005
0.7038201690305375,-1,-1.845444643657897
0.6965589990746262,-0.9870527862557724,-1.8443475877117175
0.689297829118715,-0.9741055725115448,-1.8432505317655379
0.6892246836982926,-1,-1.8301924969011882
0.6819635137423814,-0.9870527862557724,-1.8290954409550086
0.3260349028158903,-0.9873122256294359,-1.1766936086654725
0.3187733859637183,-0.9746244512588718,-1.1438196225627442
0.3187418389777241,-1,-1.1785630609449946
0.3114803221255521,-0.9873122256294359,-1.1456890748422666
0.3041872582873859,-1,-1.1475585271217887
0.7333196106739619,-1,-1.8727582561478069
0.7260071813330677,-0.9868483814247719,-1.8731596902584093
0.7186947519921735,-0.973696762849544,-1.8735611243690118
0.7185698898522497,-1,-1.859101449902852
0.7112574605113555,-0.9868483814247719,-1.8595028840134544
0.7631895776379345,-1,-1.896953176002811
0.7558496375778484,-0.9866036397685568,-1.8987462475710228
0.7485096975177623,-0.9732072795371136,-1.9005393191392346
0.7482545941559482,-1,-1.8848557160753088
0.7409146540958621,-0.9866036397685568,-1.8866487876435207
0.9678213133582415,-0.9661539234584431,-2.0088740286744557
0.959008216733809,-0.9830769617292215,-1.9981933649166836
0.9501951201093763,-1,-1.9875127011589118
0.9839106566791207,-0.9830769617292215,-2.0046169363548993
0.9750975600546882,-1,-1.9939362725971272
1,-1,-2.000359844035343
0.9839106566791207,-0.9580676455785427,-2.0160076273147016
1,-0.9749906838493212,-2.0117505349951452
1,-0.9499813676986424,-2.023141225954947
0.2968538698435057,-0.987147387376682,-1.1133182413928329
0.28952048139962555,-0.9742947747533639,-1.079077955663877
0.2894820194470087,-1,-1.116188726317787
0.2821486310031285,-0.987147387376682,-1.0819484405888313
0.2747767806066314,-1,-1.0848189255137852
0.7938105484766638,-1,-1.9189392860847672
0.78644416937681,-0.9862007306379807,-1.9217183264316287
0.7790777902769562,-0.9724014612759616,-1.9244973667784906
0.7785000630572991,-1,-1.907946231043789
0.7711336839574454,-0.9862007306379807,-1.9107252713906506
0.8272868422881712,-1,-1.9392741598466967
0.8192944164776351,-0.9854640102422279,-1.9427971341001775
0.8113019906670991,-0.9709280204844558,-1.9463201083536583
0.8105486953824175,-1,-1.929106722965732
0.8025562695718814,-0.9854640102422279,-1.9326296972192127
0.8460330924913171,-0.9683820816315755,-1.9664872275342404
0.8366599673897441,-0.9841910408157877,-1.9528806936904686
0.8551494688320602,-0.9841910408157877,-1.9618691027228183
0.8457763437304873,-1,-1.9482625688790465
0.8642658451728034,-1,-1.9572509779113962
0.8846826787032385,-1,-1.9650836669962053
0.9050995122336736,-1,-1.9729163560810143
0.8744474016161001,-0.9816229037940332,-1.9715002192723308
0.8948642351465352,-0.9816229037940332,-1.9793329083571396
0.884628958059397,-0.9632458075880663,-1.985749460633265
0.9396109814858415,-0.9777331769569522,-1.996089390906974
0.9290268428623066,-0.9554663539139044,-2.0046660806550363
0.927647316171525,-1,-1.980214528619963
0.91706317754799,-0.9777331769569522,-1.9887912183680254
0.9660567473365537,-0.9285172346804571,-2.028727852299179
0.9830283736682768,-0.9392493011895497,-2.0259345391270633
0.9830283736682768,-0.9166144391685467,-2.0376337895600485
1,-0.9273465056776393,-2.0348404763879326
1,-0.9047116436566363,-2.046539726820918
0.2673584666365463,-0.9869492702368421,-1.049655759186376
0.2599401526664611,-0.9738985404736842,-1.0144925928589663
0.2598943548255936,-1,-1.053061115403593
0.25247604085550845,-0.9869492702368421,-1.0178979490761835
0.24501192904455577,-1,-1.0213033052934004
0.9672228745934955,-0.8862726434503635,-2.053535070431099
0.9836114372967477,-0.8954921435534999,-2.0500373986260083
0.9836114372967477,-0.8750059368828884,-2.0618948064808267
1,-0.8842254369860247,-2.0583971346757357
1,-0.8637392303154132,-2.070254542530554
0.2374873606931902,-0.9867216428873895,-0.9856559048148508
0.22996279234182462,-0.9734432857747789,-0.950008504336301
0.2299329911790599,-1,-0.9891026139640093
0.22240842282769435,-0.9867216428873895,-0.9534552134854597
0.21485405331356405,-1,-0.9569019226346184
0.18417510177116925,-1,-0.8914799775338594
0.19951457754236665,-1,-0.9241909500842389
0.1918368234932757,-0.9864784310711932,-0.8885275000124775
0.20717629926447312,-0.9864784310711932,-0.9212384725628568
0.19949854521538216,-0.9729568621423862,-0.8855750224910954
0.1529013186799481,-1,-0.8250912549459816
0.16853821022555868,-1,-0.8582856162399204
0.16067972306768458,-0.9862556018184498,-0.8231521096186268
0.17631661461329518,-0.9862556018184498,-0.8563464709125659
0.16845812745542108,-0.9725112036368997,-0.8212129642912721
0.9691071923645702,-0.8468125757671819,-2.0787297883485505
0.9845535961822851,-0.8552759030412975,-2.0744921654395525
0.9845535961822851,-0.8367335860736189,-2.085310401338996
1,-0.8451969133477345,-2.0810727784299976
1,-0.8266545963800558,-2.091891014329441
1,-0.8098737255619073,-2.1013974381879796
1,-0.7930928547437588,-2.1109038620465186
0.9855367614847541,-0.8188330288264009,-2.0969201411917395
0.9855367614847541,-0.8020521580082524,-2.1064265650502785
0.9710735229695083,-0.8110114612727459,-2.1019492680540384
0.12090113269439096,-1,-0.7570153966433915
0.13690122568716953,-1,-0.7910533257946865
0.1288365416181394,-0.9861373232283492,-0.7570217009727735
0.14483663461091797,-0.9861373232283492,-0.7910596301240684
0.13677195054188784,-0.9722746464566986,-0.7570280053021555
0.08824237369736432,-1,-0.6887158649629731
0.10457175319587764,-1,-0.7228656308031823
0.09634810589703194,-0.9858590845427158,-0.6907215830910183
0.11267748539554526,-0.9858590845427158,-0.7248713489312273
0.10445383809669954,-0.9717181690854314,-0.6927273012190632
1,-0.7777364927192089,-2.120197069911881
1,-0.7623801306946589,-2.1294902777772435
0.9862372484618647,-0.7856869036861631,-2.1173109986080894
0.9862372484618647,-0.7703305416616133,-2.1266042064734516
0.9724744969237293,-0.7782809526285676,-2.12371813516966
0.05523735611441344,-1,-0.6218638001796473
0.07173986490588888,-1,-0.6552898325713102
0.06341109976349399,-0.985711395419658,-0.6258465960979387
0.07991360855496943,-0.985711395419658,-0.6592726284896018
0.07158484341257454,-0.971422790839316,-0.6298293920162302
1,-0.7473838787895941,-2.1396914412879218
1,-0.7323876268845293,-2.1498926047986
0.9866123063782185,-0.7549132717787985,-2.1371821783809066
0.9866123063782185,-0.7399170198737337,-2.147383341891585
0.973224612756437,-0.7474464128629381,-2.1448740789845697
0.021712089208844043,-1,-0.5540562584111594
0.03847472266162874,-1,-0.5879600292954033
0.030016326748978906,-0.9852008992070831,-0.5609542229279557
0.0467789602017636,-0.9852008992070831,-0.5948579938121996
0.03832056428911377,-0.9704017984141662,-0.5678521874447521
-0.012524291502353124,-1,-0.4898565427498969
0.0045938988532454594,-1,-0.5219564005805282
-0.004023002558355144,-0.984803655191087,-0.49877610606117706
0.013095187797243439,-0.984803655191087,-0.5308759638918084
0.004478286385642837,-0.969607310382174,-0.5076956693724571
1,-0.702767060613716,-2.166969602187986
0.9867839746907713,-0.7101567625881751,-2.1659952961257263
0.9735679493815426,-0.7175464645626343,-2.165020990063466
1,-0.7175773437491226,-2.1584311034932933
0.9867839746907713,-0.7249670457235817,-2.157456797431033
-0.021237915147921376,-0.9843769919462628,-0.47026466034363973
-0.029951538793489628,-0.9687539838925255,-0.45067277793738253
-0.030021602424390892,-1,-0.4591048344447425
-0.03873522606995915,-0.9843769919462628,-0.43951295203848534
-0.04751891334642866,-1,-0.4283531261395881
1,-0.673456935750506,-2.182404908446393
0.98696739271614,-0.6807749290073166,-2.1829598090506046
0.97393478543228,-0.6880929222641273,-2.183514709654816
1,-0.688111998182111,-2.174687255317189
0.98696739271614,-0.6954299914389217,-2.175242155921401
-0.05627742824561162,-0.9840186995542124,-0.4124103994680407
-0.06503594314479458,-0.9680373991084249,-0.39646767279649325
-0.06533267476576698,-1,-0.3992828323536979
-0.07409118966494994,-0.9840186995542124,-0.38334010568215043
-0.08314643618510531,-1,-0.3702125385678076
-0.09193290216382828,-0.9837275501660359,-0.35835642059286765
-0.10071936814255125,-0.9674551003320718,-0.3465003026179278
-0.1011179826511106,-1,-0.34394016601200017
-0.10990444862983358,-0.9837275501660359,-0.33208404803706026
-0.1190895291171159,-1,-0.3176677934561927
1,-0.6444257883130147,-2.195096985318284
0.9871823724561498,-0.6516775992713068,-2.1973233215650296
0.9743647449122996,-0.6589294102295988,-2.1995496578117755
1,-0.6589413620317603,-2.1887509468823385
0.9871823724561498,-0.6661931729900524,-2.190977283129084
-0.12814894951756844,-0.9834149648473256,-0.3091776133322858
-0.137208369918021,-0.9668299296946512,-0.3006874332083788
-0.1373937305677969,-1,-0.29398032844939004
-0.14645315096824946,-0.9834149648473256,-0.28549014832548303
-0.15569793201847792,-1,-0.2702928634425873
1,-0.6300203657407122,-2.201080840350056
1,-0.6156149431684097,-2.207064695381828
0.987367441922274,-0.6372288923318424,-2.204624452521589
0.987367441922274,-0.62282346975954,-2.210608307553361
0.974734883844548,-0.6300319963506702,-2.2141519197248942
-0.963633629814838,-0.9620734518288997,-0.024100561659806893
-0.981816814907419,-0.9810367259144499,-0.01232612754543145
-1,-1,-5.516934310560041E-4
-0.9540123235713609,-0.9810367259144499,-0.017254717638845687
-0.9721955086639419,-1,-0.005480283524470244
-0.9443910173278838,-1,-0.010408873617884484
-0.981816814907419,-0.9529408204093612,-0.025506490803787727
-1,-0.9438081889898227,-0.02691241994776856
-1,-0.9719040944949113,-0.013732056689412284
-0.19388433923526827,-1,-0.22822444783487197
-0.1747911356268731,-1,-0.24925865563872962
-0.18454762026389365,-0.9828633944325258,-0.24352084705879906
-0.16545441665549848,-0.9828633944325258,-0.26455505486265674
-0.175210901292519,-0.9657267888650516,-0.25881724628272623
1,-0.6013122967139902,-2.2115317673941925
1,-0.5870096502595707,-2.2159988394065575
0.9875022619408611,-0.6084826780965891,-2.216384753581095
0.9875022619408611,-0.5941800316421695,-2.22085182559346
0.9750045238817223,-0.6013504130247683,-2.2257048117803624
-0.8577328519433522,-0.955224506820386,-0.038992845817002096
-0.8732574432995585,-0.977612253410193,-0.028536892086162516
-0.8887820346557647,-1,-0.01808093835532294
-0.8454529519634989,-0.977612253410193,-0.03161657778630289
-0.8609775433197051,-1,-0.021160624055463317
-0.8331730519836456,-1,-0.024240309755603692
-0.9020863508496192,-0.9754488774331633,-0.026562449814560803
-0.9153906670434737,-0.9508977548663268,-0.03504396127379866
-0.9165865259918242,-1,-0.01424490598660371
-0.9298908421856787,-0.9754488774331633,-0.022726417445841574
-0.9583864647025807,-0.9156613152882801,-0.04668704810418884
-0.9791932323512904,-0.9016388466339627,-0.051677173956906824
-1,-0.8876163779796451,-0.056667299809624795
-0.9791932323512904,-0.9297347521390513,-0.036799734025978706
-1,-0.9157122834847339,-0.04178985987869668
-0.2359132078662698,-1,-0.18886267034782656
-0.21489877355076903,-1,-0.20854355909134925
-0.22588026859557447,-0.9819337753531082,-0.20476410626294297
-0.2048658342800737,-0.9819337753531082,-0.2244449950064657
-0.21584732932487916,-0.9638675507062164,-0.22066554217805942
1,-0.5727986075971645,-2.219640916545017
1,-0.5585875649347583,-2.2232829936834757
0.9875899408062467,-0.5799249877718462,-2.2257275980821327
0.9875899408062467,-0.56571394510944,-2.2293696752205916
0.9751798816124934,-0.5728403252841215,-2.2354563567577084
-0.804700114110023,-0.9549281134849754,-0.04373738520400323
-0.8189365830468343,-0.9774640567424877,-0.03398884747980346
-0.7911320917107747,-0.9774640567424877,-0.036627063991365956
-0.805368560647586,-1,-0.026878526267166185
-0.7775640693115264,-1,-0.029516742778728677
-0.9562468340731433,-0.8602984528563178,-0.0742578451648585
-0.9781234170365716,-0.8458615099128927,-0.08181832022580132
-1,-0.8314245669694675,-0.08937879528674413
-0.9781234170365716,-0.8739574154179814,-0.06546257248724165
-1,-0.8595204724745563,-0.07302304754818446
-0.26016386816802983,-0.961450575532432,-0.185882743845544
-0.2712467222010301,-0.980725287766216,-0.16942906069958824
-0.2823295762340303,-1,-0.1529753775536325
-0.2480385380171498,-0.980725287766216,-0.1873727070966853
-0.25912139205015006,-1,-0.17091902395072953
1,-0.5444304770164086,-2.225351441042906
1,-0.5302733890980589,-2.2274198884023364
0.9876392847367683,-0.5515199946103577,-2.232429153247763
0.9876392847367683,-0.537362906692008,-2.2344976006071935
0.9752785694735367,-0.5444524242859572,-2.2415753128120506
-0.30864295647493445,-0.9589763875948231,-0.15493430503515915
-0.3211181179364029,-0.9794881937974116,-0.13844825022110724
-0.3335932793978713,-1,-0.12196219540705532
-0.2954862663544824,-0.9794881937974116,-0.15395484129439582
-0.3079614278159508,-1,-0.1374687864803439
-0.36098050835507833,-0.9570999843563217,-0.1282725031405834
-0.374640932158529,-0.9785499921781609,-0.11262360247178788
-0.3883013559619797,-1,-0.09697470180299238
-0.3472868938764748,-0.9785499921781609,-0.12511734927381934
-0.3609473176799255,-1,-0.10946844860502385
-0.7493947702612587,-0.9550771357351849,-0.04829786040730071
-0.7634794197863926,-0.9775385678675925,-0.0389073015930147
-0.735674928450333,-0.9775385678675925,-0.04135449106071793
-0.7497595779754669,-1,-0.03196393224643192
-0.7219550866394073,-1,-0.03441112171413515
-0.4157372291826591,-0.9560448810197134,-0.10653555830456822
-0.42982370123073543,-0.9780224405098568,-0.09219015766015165
-0.44391017327881177,-1,-0.07784475701573507
-0.4020192925723194,-0.9780224405098568,-0.1017551300537803
-0.4161057646203957,-1,-0.08740972940936373
-0.47138197120663355,-0.9555667928085054,-0.08950800400126169
-0.48545056357878225,-0.9777833964042527,-0.07671658182634661
-0.4995191559509309,-1,-0.06392515965143152
-0.4576460722427227,-0.9777833964042527,-0.08367638050849838
-0.4717146646148713,-1,-0.0708849583335833
-0.5270949610478248,-0.9552812181577113,-0.07666985373714397
-0.5411115498354374,-0.9776406090788556,-0.06526236914266301
-0.55512813862305,-1,-0.05385488454818207
-0.5133070584993779,-0.9776406090788556,-0.07029750669428775
-0.5273236472869904,-1,-0.05889002209980679
-0.6940140363181673,-0.9550992077578347,-0.05326674863911023
-0.7079845614787873,-0.9775496038789173,-0.04383893517662269
-0.6801800701427277,-0.9775496038789173,-0.046481949452670444
-0.6941505953033478,-1,-0.0370541359901829
-0.6663461039672882,-1,-0.039697150266230656
-0.6384902441637855,-0.9551023800424884,-0.059322392604692346
-0.6524181740655368,-0.9775511900212441,-0.049509771435461494
-0.6246136827294773,-0.9775511900212441,-0.05269958265869365
-0.6385416126312287,-1,-0.04288696148946281
-0.6107371212951691,-1,-0.04607677271269497
-0.5828424728361858,-0.9551469599484983,-0.06689880410105074
-0.5967897970656775,-0.9775734799742491,-0.05648778840687285
-0.5689853057296179,-0.9775734799742491,-0.0603768443246164
-0.5829326299591095,-1,-0.04996582863043851
-0.954681468508818,-0.8042151891476005,-0.10344646176950363
-0.9773407342544089,-0.7897239725534453,-0.11364819723516588
-1,-0.7752327559592902,-0.12384993270082816
-0.9773407342544089,-0.817819878058534,-0.09641262852812388
-1,-0.8033286614643789,-0.10661436399378613
1,-0.5161145950756312,-2.228269612834765
1,-0.5019558010532035,-2.2291193372671936
0.9876583170229782,-0.5231994606185589,-2.2363543722959665
0.9876583170229782,-0.5090406665961312,-2.2372040967283953
0.9753166340459566,-0.516125532139059,-2.2452888561895965
-0.9546020409128335,-0.7476267864823714,-0.13196366026651038
-0.9773010204564168,-0.7333338657157421,-0.14384534537523844
-1,-0.7190409449491129,-0.1557270304839665
-0.9773010204564168,-0.7614297712208308,-0.12790679648366926
-1,-0.7471368504542015,-0.13978848159239732
1,-0.48779670569920897,-2.228521322061453
1,-0.47363761034521445,-2.227923306855712
0.9876512537595528,-0.49488466454021107,-2.237191197634947
0.9876512537595528,-0.48072556918621656,-2.236593182429206
0.9753025075191055,-0.4878135280272187,-2.2452630580026995
-0.9546194749635398,-0.6912109844752715,-0.1579453701749918
-0.9773097374817699,-0.6770300592071035,-0.17155576807168305
-1,-0.6628491339389353,-0.1851661659683743
-0.9773097374817699,-0.7051259647121921,-0.15683620032947915
-1,-0.6909450394440241,-0.1704465982261704
1,-0.4594807674066871,-2.2258873608762606
1,-0.4453239244681597,-2.2238514148968096
0.987620320916467,-0.46656310555082725,-2.2351628238980865
0.987620320916467,-0.4524062626122999,-2.233126877918635
0.975240641832934,-0.4594886007564401,-2.2424023409404605
-0.9546002961703259,-0.6348341579244223,-0.18005652182299667
-0.977300148085163,-0.62074574042659,-0.1946533064075442
-1,-0.6066573229287577,-0.2092500909920917
-0.977300148085163,-0.6488416459316788,-0.18261134389568548
-1,-0.6347532284338465,-0.197208128480233
1,-0.41692690190342896,-2.2173976913709468
0.9875685701326061,-0.42401616616503746,-2.2268222849095354
0.9751371402652123,-0.4311054304266459,-2.236246878448124
1,-0.43112541318579434,-2.220624553133878
0.9875685701326061,-0.43821467744740283,-2.2300491466724663
-0.954597880183353,-0.5785847360624917,-0.19579350841815812
-0.9772989400916765,-0.564525123990536,-0.21010364031518097
-1,-0.5504655119185804,-0.22441377221220385
-0.9772989400916765,-0.5926210294956247,-0.2025217997051249
-1,-0.5785614174236691,-0.21683193160214775
1,-0.38834743353278856,-2.208108906497573
0.9874996826829716,-0.39547394999861907,-2.217596060247094
0.9749993653659433,-0.4026004664644495,-2.227083213996615
1,-0.40263716771810876,-2.2127532989342598
0.9874996826829716,-0.40976368418393927,-2.222240452683781
-0.9545973909281238,-0.522374835698418,-0.20357471387662754
-0.9772986954640619,-0.5083242683034105,-0.21621797483636107
-1,-0.494273700908403,-0.22886123579609455
-0.9772986954640619,-0.5364201738084993,-0.21399424304441572
-1,-0.5223696064134917,-0.22663750400414923
1,-0.3595665352987061,-2.1972980304548506
0.9874137310852269,-0.36674576034355777,-2.206438600584183
0.9748274621704537,-0.37392498538840946,-2.2155791707135157
1,-0.3739569844157473,-2.202703468476212
0.9874137310852269,-0.381136209460599,-2.2118440386055447
-0.954597238318805,-0.4661784655430136,-0.20259034344568486
-0.9772986191594025,-0.4521301777206196,-0.2123390448842531
-1,-0.4380818898982255,-0.22208774632282133
-0.9772986191594025,-0.4802260832257083,-0.21572578962088973
-1,-0.4661777954033143,-0.22547449105945794
1,-0.3305676043011301,-2.1832369493681023
0.9873061428691561,-0.33780770502026447,-2.192157315484713
0.9746122857383122,-0.3450478057393989,-2.201077681601323
1,-0.3450670697999181,-2.1902674899114762
0.9873061428691561,-0.35230717051905247,-2.199187856028087
-0.9545968456869559,-0.40998608334888054,-0.19304225382212323
-0.977298422843478,-0.3959380811184643,-0.19922873735409166
-1,-0.381890078888048,-0.20541522088606012
-0.977298422843478,-0.424033986623553,-0.20756500007247225
-1,-0.4099859843931367,-0.21375148360444074
1,-0.30129939175718623,-2.1679562060386033
0.9871727308558087,-0.30861403062586057,-2.1764889792048487
0.9743454617116175,-0.31592866949453485,-2.1850217523710938
1,-0.31593349802915816,-2.175596577703353
0.9871727308558087,-0.3232481368978325,-2.184129350869598
-0.9545974748686816,-0.353794018225222,-0.17621427896853356
-0.9772987374343408,-0.33974614305154627,-0.17841515706013708
-1,-0.3256982678778706,-0.1806160351517406
-0.9772987374343408,-0.367842048556635,-0.19081474992729686
-1,-0.35379417338295926,-0.19301562801890038
1,-0.28651188486890156,-2.1596005199811303
1,-0.2717243779806169,-2.151244833923657
0.9870122094626059,-0.2939076001338688,-2.167241568312118
0.9870122094626059,-0.2791200932455841,-2.158885882254645
0.9740244189252117,-0.28651580851055136,-2.166526930585633
-0.9545986148480144,-0.2976022054351062,-0.15326947126639734
-0.9772993074240073,-0.2835543311513997,-0.15155689693584437
-1,-0.2695064568676932,-0.1498443226052914
-0.9772993074240073,-0.3116502366564884,-0.16694275320906898
-1,-0.2976023623727819,-0.165230178878516
1,-0.2567550575107166,-2.142250329131297
1,-0.2417857370408163,-2.1332558243389372
0.9868242099401354,-0.2642397287425084,-2.1495478324533415
0.9868242099401354,-0.2492704082726081,-2.1405533276609816
0.9736484198802707,-0.2567550795043999,-2.147850830983026
-0.9546050594856542,-0.2414106425633188,-0.12640521057489854
-0.977302529742827,-0.22736264421041724,-0.12107547746157041
-1,-0.2133146458575157,-0.11574574434824224
-0.977302529742827,-0.25545854971550597,-0.13812476659009498
-1,-0.24141055136260445,-0.13279503347676683
1,-0.2114431342179084,-2.11425091485689
0.9866087930325058,-0.21901577577749312,-2.120583615706113
0.9732175860650116,-0.22658841733707785,-2.126916316555336
1,-0.22661443562936234,-2.123753369597914
0.9866087930325058,-0.23418707718894707,-2.1300860704471365
-0.9546236472116837,-0.18522181152066314,-0.09768709757024331
-0.9773118236058418,-0.17117232318400066,-0.08992688593230275
-1,-0.1571228348473382,-0.08216667429436215
-0.9773118236058418,-0.19926822868908942,-0.10671642095924277
-1,-0.18521874035242694,-0.0989562093213022
1,-0.18056106087170365,-2.095909116635212
0.9863673623824827,-0.18825066520682723,-2.1013951150245376
0.9727347247649655,-0.19594026954195082,-2.106881113413863
1,-0.19600209754480602,-2.1050800157460507
0.9863673623824827,-0.2036917018799296,-2.110566014135377
-0.9546557112479251,-0.12904187852041177,-0.0689030318283595
-0.9773278556239626,-0.11498645117878628,-0.05960014363698588
-1,-0.1009310238371608,-0.050297255445612275
-0.9773278556239626,-0.14308235668387498,-0.07553485306136082
-1,-0.1290269293422495,-0.06623196486998721
1,-0.14906738894793237,-2.0773358794898704
0.9861036450147901,-0.15689852531192483,-2.0817081066650096
0.9722072900295802,-0.16472966167591732,-2.086080333840149
1,-0.164814224909818,-2.086622498062541
0.9861036450147901,-0.17264536127381047,-2.0909947252376804
-0.9546777225392226,-0.07288069118616547,-0.04135985765217053
-0.9773388612696112,-0.058811049135712556,-0.031191390457704485
-1,-0.044741407085259643,-0.021022923263238444
-0.9773388612696112,-0.08690585751166313,-0.0458285565488914
-1,-0.07283621546121022,-0.035660089354425356
1,-0.11682933702375786,-2.05880762054257
0.9858256599806843,-0.1248627535123036,-2.0623235986411097
0.9716513199613684,-0.13289617000084933,-2.065839576739649
1,-0.13294836298584511,-2.0680717500162205
0.9858256599806843,-0.14098177947439083,-2.0715877281147597
-0.9547913560921142,-0.016791019485832323,-0.015678005702134665
-0.9773956780460571,-0.0027149219741761307,-0.005329009164930959
-1,0.011361175537480062,0.005019987372272747
-0.9773956780460571,-0.030766213285545983,-0.018350464482686554
-1,-0.01669011577388979,-0.008001467945482848
1,-0.10039888971152766,-2.049691343141575
1,-0.08396844239929746,-2.0405750657405792
0.9855421422667106,-0.10863784761437936,-2.052414706138345
0.9855421422667106,-0.09220740030214916,-2.0432984287373497
0.971084284533421,-0.10044635820500088,-2.0460217917341197
-0.9549261142047445,0.039007445242636656,0.007064745699250064
-0.9774630571023722,0.05307390132295192,0.01708840198202622
-1,0.06714035740326718,0.02711205826480238
-0.9774630571023722,0.02518431039005836,0.006042366535761406
-1,0.03925076647037362,0.016066022818537563
1,-0.06736789367708618,-2.032148236497676
1,-0.05076734495487489,-2.0237214072547727
0.9852578816437496,-0.07571614638744883,-2.033824136425288
0.9852578816437496,-0.059115597665237545,-2.0253973071823848
0.9705157632874991,-0.0674638503756002,-2.027073207109997
1,-0.03388177633004674,-2.015769835959987
1,-0.01699620770521859,-2.0078182646652016
0.984972324015397,-0.042363816411724486,-2.016555331347167
0.984972324015397,-0.025478247786896335,-2.0086037600523814
0.969944648030794,-0.03396028786857408,-2.009389255439561
-0.9550717613923038,0.0945350023928156,0.027067233626856226
-0.9775358806961518,0.10853020016928008,0.03637477454699367
-1,0.12252539794574457,0.04568231546713112
-0.9775358806961518,0.08083767989804139,0.027089645945829303
-1,0.09483287767450588,0.03639718686596675
1,2.512488688768133E-4,-2.000179438926423
1,0.017498705442972218,-1.992540613187644
0.9846834294535474,-0.008423998944143252,-2.0003606602933273
0.9846834294535474,0.008823457629952153,-1.9927218345545485
0.9693668589070947,1.4820981693208814E-4,-1.9929030559214531
-0.9552243749774768,0.14969061482192814,0.0441028838075244
-0.9776121874887385,0.16359585554122003,0.052444102351239086
-1,0.17750109626051191,0.060785320894953775
-0.9776121874887385,0.13610800638383636,0.04489259963732776
-1,0.15001324710312824,0.05323381818104245
1,0.03513128358831061,-1.9854904068673496
1,0.052763861733649,-1.9784402005470547
0.9843864982906136,0.026206875635719478,-1.9850215705828829
0.9843864982906136,0.04383945378105787,-1.9779713642625882
0.9687729965812272,0.03491504582846674,-1.9775025279781213
-0.9553695431596024,0.2044325363244517,0.058242142441022375
-0.9776847715798012,0.21818495751085965,0.06537444010081025
-1,0.2319373786972676,0.07250673776059813
-0.9776847715798012,0.1909668162924818,0.05951373166798807
-1,0.20471923747888976,0.06664602932777594
1,0.07068510775552161,-1.9720476417326758
1,0.08860635377739423,-1.9656550829182968
0.98406201425114,0.0615422095012654,-1.9710465049493608
0.98406201425114,0.07946345552313802,-1.9646539461349817
