225AMA,225AMB,225ASB,231AMA,231AMB,231ASA,231ASB,PV16-216MA,PV16-216MB,PV16-216SA,PV16-216SB,PV16-481MA,PV16-481MB,PV16-481SA,PV16-481SB
4.950882266231271,4.531140513325156,4.593985748453536,5.42499234446732,6.047240154763998,4.909405705743823,4.654947163109694,4.857611547864919,5.207918083630268,5.815771495565204,5.2825269970414075,4.620439640816132,5.087763609173936,5.524601115963642,6.141846169745331
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05782764144365445,0.06672078587508919,0.08138725742076756,0.053060884803664665,0.0424952509663949,0.05535631859949401,0.0594492241492954,0.05974525988483254,0.05677148155592313,0.046028748533604176,0.054544196168376975,0.06297117945121808,0.051626038399725634,0.04859038791428354,0.04469427073643074
