225AMA,225AMB,225ASB,231AMA,231AMB,231ASA,231ASB,PV16-216MA,PV16-216MB,PV16-216SA,PV16-216SB,PV16-481MA,PV16-481MB,PV16-481SA,PV16-481SB
0.477505887999757,0.5000295962920102,0.4914029722156962,0.4513032234186198,0.42812530416831895,0.4818774258464403,0.49762712493201305,0.48424844426156266,0.46186369436763697,0.4370509607186692,0.459321489507762,0.49647541281999613,0.4719122835856191,0.4492816715857516,0.4227811571499511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27245668908901555,0.28567434457611374,0.35251303778828824,0.27519614806221393,0.24729717583624283,0.2580259502084022,0.2618706980272384,0.27630469027578475,0.28184800442317653,0.2572868938683558,0.2754404142765526,0.27532375967248746,0.2500340284039466,0.257514530383816,0.2640669483604621
