Lengths,1,2,3,4
5.0,0.5330460830009542,5.088269458967261,0.14766116597456858,8.293770834046882
7.5,19.326384375046473,24.85345783404773,8.192315499996766,36.37547212501522
10.0,0.0,0.0,0.0,0.0
12.5,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0
